"date","state","fips","cases","deaths","r.cases","r.next_day.cases","next_day.cases","incremental.cases","rr.incremental.cases","r.incremental.cases","incremental.cases_contracted"
2020-03-06,"New Hampshire",33,2,0,2.85714285714286,3.28571428571429,4,2,0.428571428571428,0.428571428571429,10
2020-03-06,"New Jersey",34,4,0,NA,6.14285714285714,4,0,NA,NA,440
2020-03-06,"New York",36,44,0,59.4285714285714,83.8571428571429,89,45,24.4285714285714,24.4285714285714,3258
2020-03-06,"North Carolina",37,2,0,2.28571428571429,3.14285714285714,2,0,0.857142857142857,0.857142857142857,40
2020-03-06,"Oklahoma",40,1,0,NA,NA,1,0,NA,NA,4
2020-03-06,"Oregon",41,2,0,5.71428571428571,7.42857142857143,6,4,1.71428571428571,1.71428571428571,23
2020-03-06,"Pennsylvania",42,2,0,NA,NA,4,2,NA,NA,119
2020-03-06,"Rhode Island",44,3,0,2.57142857142857,3,3,0,0.428571428571428,0.428571428571429,22
2020-03-06,"South Carolina",45,2,0,NA,NA,2,0,NA,NA,46
2020-03-06,"Tennessee",47,1,0,NA,NA,1,0,NA,NA,75
2020-03-06,"Texas",48,19,0,17.7142857142857,20.5714285714286,19,0,2.85714285714286,2.85714285714286,161
2020-03-06,"Utah",49,3,0,2.14285714285714,2.57142857142857,3,0,0.428571428571429,0.428571428571429,26
2020-03-06,"Washington",53,86,12,95.7142857142857,131,110,24,35.2857142857143,35.2857142857143,251
2020-03-06,"Wisconsin",55,1,0,1.14285714285714,1.42857142857143,1,0,0.285714285714286,0.285714285714286,65
2020-03-07,"Arizona",4,5,0,4.14285714285714,5.14285714285714,5,0,1,1,49
2020-03-07,"California",6,100,1,109.428571428571,130.428571428571,112,12,21,21,307
2020-03-07,"Colorado",8,8,0,NA,12.7142857142857,8,0,NA,NA,116
2020-03-07,"District of Columbia",11,1,0,NA,NA,1,0,NA,NA,21
2020-03-07,"Florida",12,12,2,10.8571428571429,14.1428571428571,13,1,3.28571428571428,3.28571428571429,236
2020-03-07,"Georgia",13,7,0,9.14285714285714,13.2857142857143,11,4,4.14285714285714,4.14285714285714,68
2020-03-07,"Hawaii",15,1,0,NA,NA,2,1,NA,NA,8
2020-03-07,"Illinois",17,6,0,8.28571428571429,11.2857142857143,7,1,3,3,296
2020-03-07,"Indiana",18,1,0,NA,NA,2,1,NA,NA,76
2020-03-07,"Kansas",20,1,0,NA,NA,1,0,NA,NA,9
2020-03-07,"Kentucky",21,1,0,NA,NA,4,3,NA,NA,19
2020-03-07,"Maryland",24,3,0,NA,6,5,2,NA,NA,50
2020-03-07,"Massachusetts",25,13,0,26.7142857142857,40,28,15,13.2857142857143,13.2857142857143,121
2020-03-07,"Minnesota",27,1,0,NA,NA,2,1,NA,NA,33
2020-03-07,"Missouri",29,1,0,NA,NA,1,0,NA,NA,37
2020-03-07,"Nebraska",31,14,0,14.7142857142857,16.1428571428571,16,2,1.42857142857143,1.42857142857143,1
2020-03-07,"Nevada",32,2,0,NA,3.57142857142857,4,2,NA,NA,25
2020-03-07,"New Hampshire",33,4,0,3.28571428571429,3.71428571428571,4,0,0.428571428571429,0.428571428571429,13
2020-03-07,"New Jersey",34,4,0,6.14285714285714,9.28571428571429,6,2,3.14285714285714,3.14285714285714,578
2020-03-07,"New York",36,89,0,83.8571428571429,113.285714285714,106,17,29.4285714285714,29.4285714285714,4817
2020-03-07,"North Carolina",37,2,0,3.14285714285714,4.14285714285714,2,0,1,1,85
2020-03-07,"Oklahoma",40,1,0,NA,NA,1,0,NA,NA,14
2020-03-07,"Oregon",41,6,0,7.42857142857143,10,13,7,2.57142857142857,2.57142857142857,24
2020-03-07,"Pennsylvania",42,4,0,NA,NA,6,2,NA,NA,116
2020-03-07,"Rhode Island",44,3,0,3,3.42857142857143,3,0,0.428571428571428,0.428571428571429,17
2020-03-07,"South Carolina",45,2,0,NA,NA,6,4,NA,NA,22
2020-03-07,"Tennessee",47,1,0,NA,3.57142857142857,3,2,NA,NA,112
2020-03-07,"Texas",48,19,0,20.5714285714286,23.5714285714286,23,4,3,3,92
2020-03-07,"Utah",49,3,0,2.57142857142857,3.14285714285714,3,0,0.571428571428571,0.571428571428571,44
2020-03-07,"Vermont",50,1,0,NA,NA,1,0,NA,NA,3
2020-03-07,"Virginia",51,1,0,NA,NA,2,1,NA,NA,67
2020-03-07,"Washington",53,110,16,131,172.571428571429,141,31,41.5714285714286,41.5714285714286,189
2020-03-07,"Wisconsin",55,1,0,1.42857142857143,2.14285714285714,1,0,0.714285714285714,0.714285714285714,101
2020-03-08,"Arizona",4,5,0,5.14285714285714,6.14285714285714,6,1,1,1,81
2020-03-08,"California",6,112,1,130.428571428571,156.857142857143,172,60,26.4285714285714,26.4285714285714,389
2020-03-08,"Colorado",8,8,0,12.7142857142857,19.4285714285714,12,4,6.71428571428571,6.71428571428571,130
2020-03-08,"Connecticut",9,1,0,NA,NA,2,1,NA,NA,88
2020-03-08,"District of Columbia",11,1,0,NA,NA,4,3,NA,NA,18
2020-03-08,"Florida",12,13,2,14.1428571428571,20.1428571428571,14,1,6,6,222
2020-03-08,"Georgia",13,11,0,13.2857142857143,17.4285714285714,17,6,4.14285714285714,4.14285714285714,180
2020-03-08,"Hawaii",15,2,0,NA,1.71428571428571,2,0,NA,NA,21
2020-03-08,"Illinois",17,7,0,11.2857142857143,15.1428571428571,11,4,3.85714285714286,3.85714285714286,238
2020-03-08,"Indiana",18,2,0,NA,5.28571428571429,4,2,NA,NA,60
2020-03-08,"Iowa",19,3,0,NA,NA,8,5,NA,NA,15
2020-03-08,"Kansas",20,1,0,NA,NA,1,0,NA,NA,16
2020-03-08,"Kentucky",21,4,0,NA,5.14285714285714,5,1,NA,NA,21
2020-03-08,"Maryland",24,5,0,6,7.42857142857143,6,1,1.42857142857143,1.42857142857143,45
2020-03-08,"Massachusetts",25,28,0,40,55,41,13,15,15,131
2020-03-08,"Minnesota",27,2,0,NA,3.28571428571429,2,0,NA,NA,64
2020-03-08,"Missouri",29,1,0,NA,NA,1,0,NA,NA,53
2020-03-08,"Nebraska",31,16,0,16.1428571428571,17.7142857142857,16,0,1.57142857142857,1.57142857142857,11
2020-03-08,"Nevada",32,4,0,3.57142857142857,4.85714285714286,4,0,1.28571428571429,1.28571428571429,75
2020-03-08,"New Hampshire",33,4,0,3.71428571428571,4.28571428571429,4,0,0.571428571428571,0.571428571428571,23
2020-03-08,"New Jersey",34,6,0,9.28571428571429,13.1428571428571,11,5,3.85714285714286,3.85714285714286,930
2020-03-08,"New York",36,106,0,113.285714285714,156.714285714286,142,36,43.4285714285714,43.4285714285714,5711
2020-03-08,"North Carolina",37,2,0,4.14285714285714,6.28571428571429,7,5,2.14285714285714,2.14285714285714,33
2020-03-08,"Oklahoma",40,1,0,NA,1.42857142857143,1,0,NA,NA,14
2020-03-08,"Oregon",41,13,0,10,14,13,0,4,4,30
2020-03-08,"Pennsylvania",42,6,0,NA,10.2857142857143,10,4,NA,NA,140
2020-03-08,"Rhode Island",44,3,0,3.42857142857143,3.85714285714286,3,0,0.428571428571429,0.428571428571429,23
2020-03-08,"South Carolina",45,6,0,NA,6.85714285714286,7,1,NA,NA,105
2020-03-08,"Tennessee",47,3,0,3.57142857142857,6,4,1,2.42857142857143,2.42857142857143,98
2020-03-08,"Texas",48,23,0,23.5714285714286,27.1428571428571,24,1,3.57142857142857,3.57142857142857,89
2020-03-08,"Utah",49,3,0,3.14285714285714,4,3,0,0.857142857142857,0.857142857142857,75
2020-03-08,"Vermont",50,1,0,NA,NA,1,0,NA,NA,23
2020-03-08,"Virginia",51,2,0,NA,NA,5,3,NA,NA,35
2020-03-08,"Washington",53,141,19,172.571428571429,221.714285714286,179,38,49.1428571428571,49.1428571428571,257
2020-03-08,"Wisconsin",55,1,0,2.14285714285714,3.14285714285714,2,1,1,1,36
2020-03-09,"Arizona",4,6,0,6.14285714285714,7,6,0,0.857142857142857,0.857142857142857,92
2020-03-09,"California",6,172,2,156.857142857143,191,179,7,34.1428571428571,34.1428571428571,404
2020-03-09,"Colorado",8,12,0,19.4285714285714,29.4285714285714,17,5,10,10,191
2020-03-09,"Connecticut",9,2,0,NA,NA,2,0,NA,NA,203
2020-03-09,"District of Columbia",11,4,0,NA,5.71428571428571,4,0,NA,NA,21
2020-03-09,"Florida",12,14,2,20.1428571428571,29.1428571428571,23,9,9,9,245
2020-03-09,"Georgia",13,17,0,17.4285714285714,22.8571428571429,22,5,5.42857142857143,5.42857142857143,295
2020-03-09,"Hawaii",15,2,0,1.71428571428571,1.85714285714286,2,0,0.142857142857143,0.142857142857143,13
2020-03-09,"Illinois",17,11,0,15.1428571428571,20.8571428571429,19,8,5.71428571428572,5.71428571428571,250
2020-03-09,"Indiana",18,4,0,5.28571428571429,6.85714285714286,6,2,1.57142857142857,1.57142857142857,107
2020-03-09,"Iowa",19,8,0,NA,NA,13,5,NA,NA,19
2020-03-09,"Kansas",20,1,0,NA,2.28571428571429,1,0,NA,NA,20
2020-03-09,"Kentucky",21,5,0,5.14285714285714,6.57142857142857,7,2,1.42857142857143,1.42857142857143,33
2020-03-09,"Louisiana",22,1,0,NA,NA,6,5,NA,NA,216
2020-03-09,"Maryland",24,6,0,7.42857142857143,9.57142857142857,9,3,2.14285714285714,2.14285714285714,59
2020-03-09,"Massachusetts",25,41,0,55,71.4285714285714,92,51,16.4285714285714,16.4285714285714,382
2020-03-09,"Minnesota",27,2,0,3.28571428571429,5.14285714285714,3,1,1.85714285714286,1.85714285714286,29
2020-03-09,"Missouri",29,1,0,NA,1.57142857142857,1,0,NA,NA,72
2020-03-09,"Nebraska",31,16,0,17.7142857142857,19.5714285714286,17,1,1.85714285714286,1.85714285714286,4
2020-03-09,"Nevada",32,4,0,4.85714285714286,7.28571428571429,4,0,2.42857142857143,2.42857142857143,50
2020-03-09,"New Hampshire",33,4,0,4.28571428571429,5,5,1,0.714285714285714,0.714285714285714,7
2020-03-09,"New Jersey",34,11,0,13.1428571428571,19.7142857142857,15,4,6.57142857142857,6.57142857142857,831
2020-03-09,"New York",36,142,0,156.714285714286,210.571428571429,173,31,53.8571428571429,53.8571428571429,4805
2020-03-09,"North Carolina",37,7,0,6.28571428571429,8.57142857142857,7,0,2.28571428571429,2.28571428571429,95
2020-03-09,"Ohio",39,3,0,NA,NA,3,0,NA,NA,120
2020-03-09,"Oklahoma",40,1,0,1.42857142857143,1.71428571428571,2,1,0.285714285714286,0.285714285714286,25
2020-03-09,"Oregon",41,13,0,14,18,14,1,4,4,18
2020-03-09,"Pennsylvania",42,10,0,10.2857142857143,15.8571428571429,12,2,5.57142857142857,5.57142857142857,207
2020-03-09,"Rhode Island",44,3,0,3.85714285714286,6.28571428571429,5,2,2.42857142857143,2.42857142857143,18
2020-03-09,"South Carolina",45,7,0,6.85714285714286,8.42857142857143,9,2,1.57142857142857,1.57142857142857,43
2020-03-09,"Tennessee",47,4,0,6,9.57142857142857,7,3,3.57142857142857,3.57142857142857,156
2020-03-09,"Texas",48,24,0,27.1428571428571,32.7142857142857,31,7,5.57142857142857,5.57142857142857,129
2020-03-09,"Utah",49,3,0,4,4.57142857142857,4,1,0.571428571428571,0.571428571428571,42
2020-03-09,"Vermont",50,1,0,NA,1.42857142857143,1,0,NA,NA,20
2020-03-09,"Virginia",51,5,0,NA,10.4285714285714,8,3,NA,NA,37
2020-03-09,"Washington",53,179,22,221.714285714286,282.428571428571,279,100,60.7142857142857,60.7142857142857,368
2020-03-09,"Wisconsin",55,2,0,3.14285714285714,5.71428571428571,3,1,2.57142857142857,2.57142857142857,63
2020-03-10,"Arizona",4,6,0,7,8,9,3,1,1,76
2020-03-10,"California",6,179,3,191,231.142857142857,202,23,40.1428571428571,40.1428571428571,539
2020-03-10,"Colorado",8,17,0,29.4285714285714,43,34,17,13.5714285714286,13.5714285714286,174
2020-03-10,"Connecticut",9,2,0,NA,6.42857142857143,3,1,NA,NA,257
2020-03-10,"District of Columbia",11,4,0,5.71428571428571,7.85714285714286,10,6,2.14285714285714,2.14285714285714,46
2020-03-10,"Florida",12,23,2,29.1428571428571,37.4285714285714,26,3,8.28571428571429,8.28571428571429,504
2020-03-10,"Georgia",13,22,0,22.8571428571429,31.1428571428571,31,9,8.28571428571428,8.28571428571429,290
2020-03-10,"Hawaii",15,2,0,1.85714285714286,2.28571428571429,2,0,0.428571428571428,0.428571428571429,5
2020-03-10,"Illinois",17,19,0,20.8571428571429,29.4285714285714,25,6,8.57142857142857,8.57142857142857,339
2020-03-10,"Indiana",18,6,0,6.85714285714286,8.85714285714286,11,5,2,2,113
2020-03-10,"Iowa",19,13,0,NA,12.7142857142857,14,1,NA,NA,23
2020-03-10,"Kansas",20,1,0,2.28571428571429,3.28571428571429,1,0,1,1,32
2020-03-10,"Kentucky",21,7,0,6.57142857142857,9,7,0,2.42857142857143,2.42857142857143,41
2020-03-10,"Louisiana",22,6,0,NA,NA,13,7,NA,NA,407
2020-03-10,"Maryland",24,9,0,9.57142857142857,13,13,4,3.42857142857143,3.42857142857143,74
2020-03-10,"Massachusetts",25,92,0,71.4285714285714,89.2857142857143,95,3,17.8571428571429,17.8571428571429,679
2020-03-10,"Michigan",26,2,0,NA,NA,2,0,NA,NA,502
2020-03-10,"Minnesota",27,3,0,5.14285714285714,8,5,2,2.85714285714286,2.85714285714286,25
2020-03-10,"Missouri",29,1,0,1.57142857142857,2.14285714285714,1,0,0.571428571428571,0.571428571428571,129
2020-03-10,"Nebraska",31,17,0,19.5714285714286,21.7142857142857,23,6,2.14285714285714,2.14285714285714,7
2020-03-10,"Nevada",32,4,0,7.28571428571429,10,7,3,2.71428571428571,2.71428571428571,90
2020-03-10,"New Hampshire",33,5,0,5,5.42857142857143,5,0,0.428571428571429,0.428571428571429,29
2020-03-10,"New Jersey",34,15,1,19.7142857142857,29.8571428571429,23,8,10.1428571428571,10.1428571428571,727
2020-03-10,"New York",36,173,0,210.571428571429,285,217,44,74.4285714285714,74.4285714285714,7413
2020-03-10,"North Carolina",37,7,0,8.57142857142857,11.8571428571429,8,1,3.28571428571429,3.28571428571429,165
2020-03-10,"Ohio",39,3,0,NA,NA,4,1,NA,NA,143
2020-03-10,"Oklahoma",40,2,0,1.71428571428571,2.14285714285714,2,0,0.428571428571429,0.428571428571429,58
2020-03-10,"Oregon",41,14,0,18,22.2857142857143,20,6,4.28571428571428,4.28571428571429,57
2020-03-10,"Pennsylvania",42,12,0,15.8571428571429,22,16,4,6.14285714285714,6.14285714285714,300
2020-03-10,"Rhode Island",44,5,0,6.28571428571429,8.71428571428571,5,0,2.42857142857143,2.42857142857143,8
2020-03-10,"South Carolina",45,9,0,8.42857142857143,10.8571428571429,10,1,2.42857142857143,2.42857142857143,83
2020-03-10,"South Dakota",46,5,1,NA,NA,8,3,NA,NA,11
2020-03-10,"Tennessee",47,7,0,9.57142857142857,14,8,1,4.42857142857143,4.42857142857143,128
2020-03-10,"Texas",48,31,0,32.7142857142857,39.8571428571429,33,2,7.14285714285714,7.14285714285714,275
2020-03-10,"Utah",49,4,0,4.57142857142857,7.14285714285714,5,1,2.57142857142857,2.57142857142857,47
2020-03-10,"Vermont",50,1,0,1.42857142857143,2,2,1,0.571428571428571,0.571428571428571,28
2020-03-10,"Virginia",51,8,0,10.4285714285714,16.2857142857143,10,2,5.85714285714286,5.85714285714286,99
2020-03-10,"Washington",53,279,24,282.428571428571,353.714285714286,338,59,71.2857142857143,71.2857142857143,116
2020-03-10,"Wisconsin",55,3,0,5.71428571428571,9.42857142857143,6,3,3.71428571428571,3.71428571428571,142
2020-03-11,"Arizona",4,9,0,8,9.14285714285714,9,0,1.14285714285714,1.14285714285714,106
2020-03-11,"Arkansas",5,1,0,NA,NA,6,5,NA,NA,43
2020-03-11,"California",6,202,4,231.142857142857,283.428571428571,252,50,52.2857142857143,52.2857142857143,877
2020-03-11,"Colorado",8,34,0,43,61.2857142857143,49,15,18.2857142857143,18.2857142857143,346
2020-03-11,"Connecticut",9,3,0,6.42857142857143,10,6,3,3.57142857142857,3.57142857142857,137
2020-03-11,"Delaware",10,1,0,NA,NA,4,3,NA,NA,24
2020-03-11,"District of Columbia",11,10,0,7.85714285714286,10.1428571428571,10,0,2.28571428571429,2.28571428571429,48
2020-03-11,"Florida",12,26,2,37.4285714285714,51.1428571428571,46,20,13.7142857142857,13.7142857142857,507
2020-03-11,"Georgia",13,31,0,31.1428571428571,43.4285714285714,31,0,12.2857142857143,12.2857142857143,256
2020-03-11,"Hawaii",15,2,0,2.28571428571429,3,2,0,0.714285714285714,0.714285714285714,11
2020-03-11,"Illinois",17,25,0,29.4285714285714,41.8571428571429,32,7,12.4285714285714,12.4285714285714,664
2020-03-11,"Indiana",18,11,0,8.85714285714286,11.2857142857143,12,1,2.42857142857143,2.42857142857143,177
2020-03-11,"Iowa",19,14,0,12.7142857142857,15.4285714285714,16,2,2.71428571428572,2.71428571428571,32
2020-03-11,"Kansas",20,1,0,3.28571428571429,4.42857142857143,5,4,1.14285714285714,1.14285714285714,39
2020-03-11,"Kentucky",21,7,0,9,11.4285714285714,11,4,2.42857142857143,2.42857142857143,50
2020-03-11,"Louisiana",22,13,0,NA,35.7142857142857,14,1,NA,NA,510
2020-03-11,"Maryland",24,13,0,13,16.8571428571429,13,0,3.85714285714286,3.85714285714286,158
2020-03-11,"Massachusetts",25,95,0,89.2857142857143,108.714285714286,108,13,19.4285714285714,19.4285714285714,579
2020-03-11,"Michigan",26,2,0,NA,NA,12,10,NA,NA,584
2020-03-11,"Minnesota",27,5,0,8,12.7142857142857,9,4,4.71428571428571,4.71428571428571,57
2020-03-11,"Mississippi",28,1,0,NA,NA,1,0,NA,NA,110
2020-03-11,"Missouri",29,1,0,2.14285714285714,2.71428571428571,2,1,0.571428571428572,0.571428571428571,124
2020-03-11,"Nebraska",31,23,0,21.7142857142857,23.8571428571429,24,1,2.14285714285714,2.14285714285714,7
2020-03-11,"Nevada",32,7,0,10,13.1428571428571,11,4,3.14285714285714,3.14285714285714,130
2020-03-11,"New Hampshire",33,5,0,5.42857142857143,6.71428571428571,6,1,1.28571428571429,1.28571428571429,21
2020-03-11,"New Jersey",34,23,1,29.8571428571429,43,29,6,13.1428571428571,13.1428571428571,2474
2020-03-11,"New Mexico",35,4,0,NA,NA,6,2,NA,NA,23
2020-03-11,"New York",36,217,0,285,374.428571428571,326,109,89.4285714285714,89.4285714285714,5941
2020-03-11,"North Carolina",37,8,0,11.8571428571429,16.1428571428571,16,8,4.28571428571428,4.28571428571429,77
2020-03-11,"North Dakota",38,1,0,NA,NA,1,0,NA,NA,13
2020-03-11,"Ohio",39,4,0,NA,13,5,1,NA,NA,160
2020-03-11,"Oklahoma",40,2,0,2.14285714285714,3.14285714285714,2,0,1,1,84
2020-03-11,"Oregon",41,20,0,22.2857142857143,26,30,10,3.71428571428572,3.71428571428571,50
2020-03-11,"Pennsylvania",42,16,0,22,30.8571428571429,22,6,8.85714285714286,8.85714285714286,539
2020-03-11,"Rhode Island",44,5,0,8.71428571428571,11.1428571428571,5,0,2.42857142857143,2.42857142857143,33
2020-03-11,"South Carolina",45,10,0,10.8571428571429,14,12,2,3.14285714285714,3.14285714285714,31
2020-03-11,"South Dakota",46,8,1,NA,NA,8,0,NA,NA,5
2020-03-11,"Tennessee",47,8,0,14,19.1428571428571,18,10,5.14285714285714,5.14285714285714,175
2020-03-11,"Texas",48,33,0,39.8571428571429,48,41,8,8.14285714285715,8.14285714285714,410
2020-03-11,"Utah",49,5,0,7.14285714285714,10.8571428571429,7,2,3.71428571428571,3.71428571428571,56
2020-03-11,"Vermont",50,2,0,2,3,2,0,1,1,35
2020-03-11,"Virginia",51,10,0,16.2857142857143,22.4285714285714,17,7,6.14285714285714,6.14285714285714,213
2020-03-11,"Washington",53,338,29,353.714285714286,430,419,81,76.2857142857143,76.2857142857143,623
2020-03-11,"Wisconsin",55,6,0,9.42857142857143,14,8,2,4.57142857142857,4.57142857142857,131
2020-03-11,"Wyoming",56,1,0,NA,NA,1,0,NA,NA,7
2020-03-12,"Alaska",2,1,0,NA,NA,1,0,NA,NA,16
2020-03-12,"Arizona",4,9,0,9.14285714285714,10.8571428571429,9,0,1.71428571428572,1.71428571428571,157
2020-03-12,"Arkansas",5,6,0,NA,NA,7,1,NA,NA,35
2020-03-12,"California",6,252,4,283.428571428571,342.857142857143,320,68,59.4285714285714,59.4285714285714,855
2020-03-12,"Colorado",8,49,1,61.2857142857143,82.5714285714286,78,29,21.2857142857143,21.2857142857143,303
2020-03-12,"Connecticut",9,6,0,10,15.5714285714286,11,5,5.57142857142857,5.57142857142857,279
2020-03-12,"Delaware",10,4,0,NA,NA,4,0,NA,NA,22
2020-03-12,"District of Columbia",11,10,0,10.1428571428571,12.7142857142857,10,0,2.57142857142857,2.57142857142857,36
2020-03-12,"Florida",12,46,2,51.1428571428571,69.2857142857143,70,24,18.1428571428571,18.1428571428571,720
2020-03-12,"Georgia",13,31,1,43.4285714285714,57.8571428571429,41,10,14.4285714285714,14.4285714285714,557
2020-03-12,"Hawaii",15,2,0,3,4.14285714285714,2,0,1.14285714285714,1.14285714285714,14
2020-03-12,"Illinois",17,32,0,41.8571428571429,55.1428571428571,46,14,13.2857142857143,13.2857142857143,491
2020-03-12,"Indiana",18,12,0,11.2857142857143,14.1428571428571,12,0,2.85714285714286,2.85714285714286,331
2020-03-12,"Iowa",19,16,0,15.4285714285714,17.4285714285714,17,1,2,2,57
2020-03-12,"Kansas",20,5,1,4.42857142857143,5.85714285714286,6,1,1.42857142857143,1.42857142857143,40
2020-03-12,"Kentucky",21,11,0,11.4285714285714,13.8571428571429,11,0,2.42857142857143,2.42857142857143,54
2020-03-12,"Louisiana",22,14,0,35.7142857142857,55.1428571428571,36,22,19.4285714285714,19.4285714285714,441
2020-03-12,"Maine",23,1,0,NA,NA,2,1,NA,NA,13
2020-03-12,"Maryland",24,13,0,16.8571428571429,21.5714285714286,18,5,4.71428571428572,4.71428571428571,209
2020-03-12,"Massachusetts",25,108,0,108.714285714286,131,123,15,22.2857142857143,22.2857142857143,823
2020-03-12,"Michigan",26,12,0,NA,25.8571428571429,25,13,NA,NA,778
2020-03-12,"Minnesota",27,9,0,12.7142857142857,20.1428571428571,14,5,7.42857142857143,7.42857142857143,52
2020-03-12,"Mississippi",28,1,0,NA,NA,6,5,NA,NA,93
2020-03-12,"Missouri",29,2,0,2.71428571428571,3.85714285714286,4,2,1.14285714285714,1.14285714285714,162
2020-03-12,"Nebraska",31,24,0,23.8571428571429,26.2857142857143,27,3,2.42857142857143,2.42857142857143,11
2020-03-12,"Nevada",32,11,0,13.1428571428571,19,19,8,5.85714285714286,5.85714285714286,86
2020-03-12,"New Hampshire",33,6,0,6.71428571428571,8.57142857142857,7,1,1.85714285714286,1.85714285714286,29
2020-03-12,"New Jersey",34,29,1,43,66.5714285714286,50,21,23.5714285714286,23.5714285714286,1949
2020-03-12,"New Mexico",35,6,0,NA,NA,10,4,NA,NA,55
2020-03-12,"New York",36,326,0,374.428571428571,489.857142857143,421,95,115.428571428571,115.428571428571,5688
2020-03-12,"North Carolina",37,16,0,16.1428571428571,20,18,2,3.85714285714286,3.85714285714286,145
2020-03-12,"North Dakota",38,1,0,NA,NA,1,0,NA,NA,10
2020-03-12,"Ohio",39,5,0,13,19.7142857142857,13,8,6.71428571428572,6.71428571428571,277
2020-03-12,"Oklahoma",40,2,0,3.14285714285714,4.42857142857143,3,1,1.28571428571429,1.28571428571429,74
2020-03-12,"Oregon",41,30,0,26,30.7142857142857,30,0,4.71428571428572,4.71428571428571,99
2020-03-12,"Pennsylvania",42,22,0,30.8571428571429,41,41,19,10.1428571428571,10.1428571428571,527
2020-03-12,"Rhode Island",44,5,0,11.1428571428571,13.7142857142857,20,15,2.57142857142857,2.57142857142857,38
2020-03-12,"South Carolina",45,12,0,14,17.7142857142857,13,1,3.71428571428572,3.71428571428571,86
2020-03-12,"South Dakota",46,8,1,NA,8.28571428571429,9,1,NA,NA,12
2020-03-12,"Tennessee",47,18,0,19.1428571428571,26,26,8,6.85714285714286,6.85714285714286,199
2020-03-12,"Texas",48,41,0,48,57,58,17,9,9,429
2020-03-12,"Utah",49,7,0,10.8571428571429,16.1428571428571,7,0,5.28571428571428,5.28571428571429,78
2020-03-12,"Vermont",50,2,0,3,4.57142857142857,2,0,1.57142857142857,1.57142857142857,26
2020-03-12,"Virginia",51,17,0,22.4285714285714,29,30,13,6.57142857142857,6.57142857142857,2
2020-03-12,"Washington",53,419,32,430,517.857142857143,511,92,87.8571428571429,87.8571428571429,562
2020-03-12,"Wisconsin",55,8,0,14,20.4285714285714,19,11,6.42857142857143,6.42857142857143,176
2020-03-12,"Wyoming",56,1,0,NA,NA,2,1,NA,NA,18
2020-03-13,"Alabama",1,6,0,NA,NA,12,6,NA,NA,81
2020-03-13,"Alaska",2,1,0,NA,NA,1,0,NA,NA,17
2020-03-13,"Arizona",4,9,0,10.8571428571429,12.8571428571429,12,3,2,2,108
2020-03-13,"Arkansas",5,7,0,NA,11.8571428571429,9,2,NA,NA,24
2020-03-13,"California",6,320,5,342.857142857143,421.857142857143,381,61,79,79,651
2020-03-13,"Colorado",8,78,2,82.5714285714286,106.285714285714,103,25,23.7142857142857,23.7142857142857,326
2020-03-13,"Connecticut",9,11,0,15.5714285714286,25,20,9,9.42857142857143,9.42857142857143,233
2020-03-13,"Delaware",10,4,0,NA,6.28571428571429,4,0,NA,NA,49
2020-03-13,"District of Columbia",11,10,0,12.7142857142857,16.5714285714286,16,6,3.85714285714286,3.85714285714286,37
2020-03-13,"Florida",12,70,2,69.2857142857143,96,70,0,26.7142857142857,26.7142857142857,840
2020-03-13,"Georgia",13,41,1,57.8571428571429,75,65,24,17.1428571428571,17.1428571428571,249
2020-03-13,"Hawaii",15,2,0,4.14285714285714,5.85714285714286,4,2,1.71428571428571,1.71428571428571,31
2020-03-13,"Idaho",16,1,0,NA,NA,5,4,NA,NA,30
2020-03-13,"Illinois",17,46,0,55.1428571428571,75.1428571428571,66,20,20,20,518
2020-03-13,"Indiana",18,12,0,14.1428571428571,17.5714285714286,15,3,3.42857142857143,3.42857142857143,247
